length,weight,count,looped,neighbors,income,label
36,6.103515625e-05,1,0,2,120000000.0,montrealCryptXXX
2,0.75,1,1,4,1203200000.0,montrealCryptoLocker
0,0.5,1,0,1,7500000000.0,white
66,0.796632766723633,7,3,10,2382000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
4,0.395833333333333,2,0,2,447535217.0,montrealCryptoLocker
2,1.0,1,0,2,4950000000.0,white
0,1.0,1,0,1,107000000.0,paduaCryptoWall
0,1.0,1,0,2,100000000.0,princetonCerber
8,1.0,1,0,2,210000000.0,white
4,1.0,1,0,2,29620000000.0,white
2,1.0,1,0,1,30000000.0,white
2,0.5,1,0,1,40000000.0,white
2,0.25,1,0,1,102000000.0,white
14,0.5,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,1,2015000000.0,white
0,2.5,3,0,5,2000000000.0,paduaCryptoWall
142,1.02175217059688,197,184,3,360000000.0,paduaCryptoWall
18,0.0078125,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,80000000.0,princetonCerber
144,2.67558223331314,2519,0,1,125000000.0,princetonCerber
4,0.125,1,0,2,2000000000.0,white
4,1.0,1,0,2,4890000000.0,white
0,1.0,1,0,1,1560000000.0,paduaCryptoWall
8,0.5,1,0,2,58000000.0,montrealCryptoLocker
12,0.0625,1,0,1,4514000000.0,white
0,1.0,1,0,2,70000000.0,montrealCryptXXX
2,1.0,1,0,1,102125000.0,paduaCryptoWall
4,0.416666666666667,2,0,6,300000000.0,montrealCryptoLocker
144,0.0050743938847169,2332,0,1,121000000.0,montrealCryptXXX
2,0.5,1,0,2,117490099.0,princetonCerber
2,2.0,4,0,4,10000000000.0,white
20,0.125,1,0,2,109000000.0,princetonCerber
144,0.212827265637455,374,0,3,235769158.0,montrealCryptoLocker
16,0.0078125,1,0,1,4269000000.0,white
20,0.1203125,10,0,2,241000000.0,white
0,1.0,1,0,2,125000000.0,princetonCerber
46,1.0,1,0,2,31165000000.0,white
2,0.25,1,0,2,557000000.0,white
0,1.0,1,0,1,49000000.0,paduaCryptoWall
6,1.0,1,0,2,61391626.0,paduaCryptoWall
26,0.001953125,1,0,1,1862000000.0,white
134,1.0,1,0,2,170000000.0,white
8,1.01170798898072,3,0,2,77000000.0,paduaCryptoWall
144,0.0733323254205753,1482,544,2,51692079.0,paduaCryptoWall
24,0.060546875,5,1,6,4010000000.0,white
6,0.25,1,0,1,83000000.0,paduaCryptoWall
4,0.125,1,0,1,1000000000.0,white
0,1.0,1,0,1,100000000.0,princetonLocky
0,1.0,1,0,2,32918728.0,montrealGlobe
0,1.0,1,0,1,552000000.0,paduaCryptoWall
20,0.03125,1,0,1,1332000000.0,white
10,0.015625,1,0,2,301000000.0,white
22,0.00390625,1,0,2,3631000000.0,white
50,0.002197265625,2,0,2,645000000.0,white
26,2.8125,6,0,9,1297387468.0,montrealCryptoLocker
46,0.0001220703125,1,0,2,382000000.0,white
144,0.0348216409340517,1027,0,2,199990000.0,paduaCryptoWall
144,0.879858494585798,4104,0,2,67880000.0,princetonCerber
4,1.0,1,0,2,4937000000.0,white
0,1.0,1,0,2,4999000000.0,white
4,0.25,1,0,2,4894000000.0,white
4,0.625,2,0,1,240000000.0,montrealCryptXXX
24,1.04102647569444,12,1,7,232271391.0,montrealCryptoLocker
2,0.25,1,0,2,2897000000.0,white
60,1.0,1,0,2,6951000000.0,white
144,1.10022981046438,2273,2250,6,600000000.0,paduaCryptoWall
2,1.0,1,0,2,4992000000.0,white
14,0.22265625,2,2,6,1115000000.0,white
0,1.0,1,0,2,80000000.0,princetonCerber
18,0.973858173076922,20,20,4,5948000000.0,white
2,0.25,1,0,2,100000000.0,princetonCerber
74,0.0011003166437149,4,2,6,240000000.0,white
0,1.0,1,0,2,70000000.0,princetonCerber
52,1.9073486328125e-06,1,0,2,100000000.0,princetonCerber
110,3.02822967918461e-12,1,0,2,202500000.0,montrealCryptoLocker
22,0.015625,2,0,2,210000000.0,white
0,2.0,2,0,2,80000000.0,paduaCryptoWall
4,0.5,1,0,2,4506000000.0,white
144,0.925516317165147,1724,0,1,446000000.0,paduaCryptoWall
110,0.774254304759308,891,3,2,232747640.0,paduaCryptoWall
0,1.0,1,0,2,35000000.0,montrealGlobe
144,1.03795544279637,2686,2,2,70940452.0,montrealCryptXXX
28,0.0040283203125,2,0,2,365300000.0,montrealCryptoLocker
14,0.015625,1,0,2,105990000.0,princetonCerber
38,1.83734904756104,20,0,4,997000000.0,montrealCryptoLocker
4,0.125,1,0,2,4048000000.0,white
144,0.971356981427169,2724,1,1,200000000.0,montrealCryptoLocker
2,0.75,1,1,4,80000000.0,white
8,1.0,3,0,2,735000000.0,paduaCryptoWall
26,0.00390625,1,0,2,642000000.0,white
12,0.015625,1,0,2,3557000000.0,white
8,0.21875,3,0,3,1327000000.0,white
0,0.5,1,0,1,23346000000.0,white
2,1.0,1,0,1,100000000.0,princetonLocky
10,0.0625,1,0,2,2169000000.0,white
16,0.8828125,4,0,1,3700000000.0,white
2,0.25,1,0,2,100000000.0,princetonCerber
144,3.29965067209116,5039,0,1,250000000.0,princetonLocky
4,0.25,1,0,2,4675000000.0,white
4,0.25,2,0,2,2004869128.0,montrealCryptoLocker
0,1.0,1,0,2,40000000.0,princetonCerber
10,0.25,1,0,2,4814000000.0,white
20,0.00048828125,1,0,2,287199995.0,white
0,0.5,1,0,1,399000000.0,white
144,0.251464122765585,1264,0,1,936590000.0,paduaCryptoWall
12,0.127604166666667,2,0,2,35847727.0,montrealCryptoLocker
4,0.555555555555556,20,0,2,4876000000.0,white
2,0.5,1,0,2,1000000000.0,montrealCryptoLocker
0,1.0,1,0,1,80000000000.0,white
10,0.1,1,0,2,95243092.0,paduaCryptoWall
78,0.166666706403096,3,0,2,80000000.0,princetonCerber
0,0.5,1,0,1,221000000.0,white
0,1.0,2,0,4,3340000000.0,montrealCryptoLocker
4,0.625,2,0,2,227000000.0,white
2,0.25,1,0,2,400000000.0,princetonLocky
16,0.25,1,0,2,4151000000.0,white
24,1.0,1,0,2,10626000000.0,white
0,0.5,1,0,2,1000000000.0,white
0,0.5,1,0,2,4887000000.0,white
26,6.103515625e-05,1,0,2,2123000000.0,white
6,0.5,1,0,2,56183984.0,montrealCryptoLocker
14,0.03125,1,0,2,4114000000.0,white
134,1.0,1,0,2,34215000000.0,white
6,0.5,1,0,1,125000000.0,white
8,0.0054347826086956,1,0,1,52900000.0,paduaCryptoWall
12,0.015625,1,0,2,80000000.0,princetonCerber
0,0.5,1,0,2,100000000.0,princetonCerber
12,0.25,1,0,2,50000000.0,montrealCryptoLocker
0,1.0,1,0,1,1000000000.0,paduaCryptoWall
0,0.5,1,0,2,1700000000.0,montrealCryptoLocker
18,0.515625,5,0,2,78740000.0,princetonCerber
10,0.0625,1,0,2,4631000000.0,white
12,1.0,1,0,2,31785000000.0,white
20,0.00048828125,1,0,1,2753000000.0,white
16,0.015625,1,0,2,68000000.0,white
0,1.0,1,0,2,4985000000.0,white
18,0.001953125,1,0,2,4041000000.0,white
0,0.5,1,0,2,2517000000.0,white
0,2.0,3,0,3,10250270000.0,montrealCryptoLocker
6,0.5,1,0,2,4867000000.0,white
24,0.0078125,1,0,1,99990000.0,montrealCryptoLocker
0,0.5,1,0,2,7000000000.0,paduaCryptoWall
2,0.0220125786163522,7,0,2,54807081.0,montrealCryptoLocker
0,0.0526315789473684,1,0,2,100000000.0,princetonLocky
28,3.0517578125e-05,1,0,2,826000000.0,white
2,0.75,2,0,2,3754000000.0,white
0,1.0,1,0,1,175924293.0,paduaCryptoWall
0,1.0,1,0,2,60500000.0,montrealCryptoLocker
0,0.5,1,0,1,2000000000.0,white
0,1.5,2,0,2,49974000000.0,white
10,0.5,1,0,1,4858000000.0,white
4,0.125,1,0,2,3323000000.0,white
0,0.5,1,0,1,25320000000.0,paduaCryptoWall
54,0.00830078125,2,0,2,288000000.0,white
128,0.39341510694615,608,6,1,929041700.0,montrealCryptoLocker
12,0.015625,1,0,1,100000000.0,princetonLocky
144,1.0007344125761,2423,0,2,104390000.0,princetonCerber
20,0.00146484375,6,0,2,39545000000.0,white
10,0.0108695652173913,1,0,2,100000000.0,montrealCryptoLocker
106,1.81898940354586e-12,1,0,2,120000000.0,montrealCryptXXX
20,0.00048828125,1,0,2,616000000.0,white
0,0.5,1,0,1,63944000000.0,white
4,0.25,1,0,2,4843000000.0,white
24,0.0001116071428571,1,0,2,227000000.0,paduaCryptoWall
28,0.50006103515625,2,0,1,13361000000.0,white
0,1.0,1,0,1,282500000.0,paduaCryptoWall
144,0.000520835318549,277,0,1,189000000.0,paduaCryptoWall
4,0.5,1,0,2,5999000000.0,montrealCryptoLocker
26,0.00390625,1,0,2,400000000.0,princetonLocky
48,1.0,1,0,2,32520000000.0,white
0,0.5,1,0,2,100000000.0,white
0,0.5,1,0,2,397000000.0,white
26,0.566039610745614,15,0,1,217000000.0,paduaCryptoWall
144,0.156718560712825,3651,3525,2,4000000000.0,montrealCryptoLocker
4,0.0555555555555556,1,0,2,50000000.0,princetonLocky
26,0.7216796875,10,0,1,32456000000.0,white
6,0.25,1,0,2,4839000000.0,white
6,0.125,1,0,2,4671000000.0,white
144,0.300226733880491,2739,0,2,40000000.0,princetonCerber
0,3.5,4,0,6,280000000.0,white
6,0.0625,1,0,2,39070264.0,montrealCryptoLocker
0,1.0,1,0,1,300000000.0,montrealCryptoLocker
0,0.5,1,0,2,5000000000.0,montrealCryptoLocker
26,1.1572265625,11,3,13,3716000000.0,white
4,0.125,1,0,2,50000000.0,princetonLocky
4,0.25,1,0,2,4859000000.0,white
4,0.125,1,0,1,103000000.0,white
144,2.08441530247401,5422,0,2,125000000.0,princetonCerber
24,0.0009765625,1,0,2,280000000.0,white
144,0.155826082724773,1482,1468,2,45399046.0,paduaCryptoWall
2,1.0,1,0,2,112939500.0,princetonCerber
4,0.125,1,0,1,101000000.0,white
0,1.0,1,0,1,50000000.0,montrealCryptoLocker
2,0.25,1,0,2,4295000000.0,white
2,0.5,1,0,2,70000000.0,princetonCerber
34,1.0,1,0,2,29780000000.0,white
2,0.5,1,0,2,300000000.0,princetonLocky
0,0.5,1,0,2,200000000.0,paduaCryptoWall
12,0.015625,1,0,2,2412000000.0,white
44,1.843994140625,11,4,12,975000000.0,white
10,0.05,13,0,1,33870000.0,paduaCryptoWall
0,0.5,1,0,1,100000000.0,white
42,1.0,1,0,2,480000000.0,white
4,0.5,1,0,2,100000000.0,princetonCerber
12,1.59375,5,0,1,300000000.0,princetonLocky
2,0.5,1,0,2,4419000000.0,white
4,0.535714285714286,5,0,4,248275741.0,paduaCryptoWall
10,6.26785714285714,11,4,12,1546644655.0,paduaCryptoWall
20,0.5,1,0,2,4796000000.0,white
0,0.0555555555555556,1,0,2,101901911.0,montrealCryptoLocker
20,0.0123697916666667,3,0,2,80000000.0,princetonCerber
144,0.0226820920980137,6098,0,1,50000000.0,princetonLocky
2,0.5,1,0,2,120000000.0,montrealCryptXXX
58,1.46725912353825,47,1,3,128486191.0,paduaCryptoWall
144,1.00000000001538,1526,0,2,826495801.0,paduaCryptoWall
48,0.00146484375,3,0,2,384000000.0,white
84,1.0,1,0,2,1356000000.0,white
82,1.33876876413494e-14,13,0,1,167000000.0,paduaCryptoWall
6,0.0625,1,0,2,100000000.0,princetonCerber
2,0.25,1,0,2,4673000000.0,white
0,1.0,1,0,1,213860028.0,paduaCryptoWall
14,0.580729166666667,17,0,2,800000000.0,white
80,1.0,1,0,2,32245000000.0,white
14,0.0078125,1,0,2,64000000.0,montrealCryptoLocker
48,2.38418579101562e-07,1,0,2,133000000.0,white
20,0.104166666666667,3,0,1,300000000.0,princetonLocky
144,1.17865441303748,1477,0,2,200000000.0,princetonLocky
22,1.0,1,0,2,22745000000.0,white
8,0.15625,2,0,2,50000000.0,white
144,0.100804934991502,2355,0,1,156000000.0,paduaCryptoWall
8,0.875,3,0,1,102636520.0,paduaCryptoWall
2,0.25,1,0,2,300000000.0,princetonLocky
2,0.833333333333333,3,0,2,95000000.0,white
8,0.125,1,0,2,4710000000.0,white
0,0.5,1,0,2,200000000.0,princetonCerber
12,0.03125,1,0,1,4995000000.0,white
12,0.0006510416666666,1,0,2,80000000.0,princetonCerber
2,0.5,3,0,1,200000000.0,montrealCryptoLocker
34,1.0,1,0,2,10601000000.0,white
0,0.5,1,0,2,73440000.0,princetonCerber
2,0.0833333333333333,1,0,1,150000000.0,paduaCryptoWall
2,0.5,1,0,2,100000000.0,princetonCerber
14,0.00390625,1,0,2,3364000000.0,white
0,1.0,1,0,1,90000000.0,white
8,0.088203890228038,20,19,2,51597209.0,montrealCryptoLocker
0,0.5,1,0,1,3051000000.0,white
6,0.0625,1,0,2,705000000.0,white
0,1.0,1,0,1,89564047.0,paduaCryptoWall
6,1.0,1,0,1,4973000000.0,white
4,0.5,1,0,2,4895000000.0,white
4,0.03125,1,0,2,80000000.0,princetonCerber
6,0.25,1,0,2,200000000.0,paduaCryptoWall
16,3.328125,11,2,13,1469000000.0,white
28,0.00390625,1,0,1,75000000.0,princetonLocky
144,0.966292550316154,854,21,4,900900000.0,montrealCryptoLocker
26,6.103515625e-05,1,0,2,659988079.0,paduaCryptoWall
28,0.46875,19,0,1,87000000.0,white
6,0.394230769230769,12,0,1,3000000000.0,paduaCryptoWall
6,0.5,1,0,2,400000000.0,princetonLocky
10,0.03125,1,0,1,300000000.0,princetonLocky
8,1.0,1,0,1,42048262.0,paduaCryptoWall
12,0.125,1,0,2,188000000.0,white
30,0.0009765625,1,0,2,1852000000.0,white
144,1.4390993714556,1907,1860,7,1900010000.0,paduaCryptoWall
0,1.0,1,0,1,30853770.0,paduaCryptoWall
2,1.0,1,0,2,4998000000.0,white
0,1.0,1,0,1,69900000.0,montrealCryptoLocker
60,7.62939453125e-06,1,0,1,264900000.0,paduaCryptoWall
144,0.0006362577971736,1018,0,1,88035000.0,paduaCryptoWall
144,0.0270309475243299,1578,0,1,186000000.0,paduaCryptoWall
2,3.5,4,1,4,40100000000.0,white
0,1.0,1,0,1,59500000.0,paduaCryptoWall
42,1.0,1,0,2,29940000000.0,white
4,1.0,2,0,1,300000000.0,princetonLocky
4,1.125,9,0,1,4984000000.0,white
144,0.0433637592795467,1955,0,2,120000000.0,montrealCryptXXX
0,1.0,1,0,1,4999000000.0,white
2,1.66666666666667,1,1,4,390936024.0,montrealAPT
22,0.00048828125,1,0,2,3662000000.0,white
0,0.5,1,0,1,2500000000.0,white
2,0.25,1,0,1,107000000.0,white
8,0.0625,1,0,2,80222398.0,montrealCryptoLocker
0,1.0,1,0,1,41806400.0,paduaCryptoWall
4,0.25,1,0,1,20000000000.0,white
144,0.0571982036398595,2621,0,1,311000000.0,paduaCryptoWall
4,0.125,1,0,1,631000000.0,white
122,0.0006216744109724,134,0,2,56000000.0,princetonCerber
0,1.0,1,0,1,200000000.0,montrealCryptoLocker
0,1.0,1,0,1,4985000000.0,white
44,3.814697265625e-06,1,0,2,883000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
88,1.0,1,0,2,32725000000.0,white
2,0.25,1,0,2,100000000.0,princetonCerber
0,1.0,1,0,1,1300000000.0,white
18,0.0654296875,3,0,2,410000000.0,princetonLocky
22,0.00390625,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,4672000000.0,white
10,0.03125,1,0,2,4000000000.0,white
2,0.5,1,0,2,2645000000.0,white
144,0.0001925127238761,563,0,1,180000000.0,paduaCryptoWall
14,0.25,1,0,2,570000000.0,white
2,0.25,1,0,1,3030000000.0,white
144,6.12942377928405,1906,1889,16,32913323216.0,paduaCryptoWall
144,0.218211733019659,6464,0,2,36850000.0,princetonCerber
16,0.0625,1,0,1,530000000.0,white
0,1.0,1,0,2,98000000.0,white
14,0.015625,1,0,2,2120000000.0,white
140,0.015625,1,0,1,250000000.0,princetonLocky
90,1.0,1,0,2,5971000000.0,white
0,1.0,1,0,1,89710000.0,montrealCryptoLocker
8,0.125,1,0,1,173000000.0,paduaCryptoWall
16,0.0043402777777777,20,0,2,4378000000.0,white
0,1.0,1,0,2,38500000.0,paduaCryptoWall
14,0.015625,1,0,2,4112000000.0,white
26,6.103515625e-05,1,0,2,2600000000.0,white
0,0.5,1,0,2,400000000.0,princetonLocky
2,2.0,2,0,1,266970000.0,montrealCryptoLocker
10,0.03125,1,0,2,148000000.0,white
8,1.0,2,0,2,303000000.0,white
12,0.0078125,1,0,2,2619000000.0,white
0,0.5,1,0,2,349000000.0,white
18,0.001953125,1,0,1,100000000.0,white
16,0.001953125,1,0,1,41000000.0,white
2,0.25,1,0,2,4259129091.0,white
4,0.5,1,0,2,80000000.0,princetonCerber
60,0.375007629394531,3,0,2,152000000.0,white
0,1.0,1,0,2,120000000.0,montrealCryptXXX
0,0.5,1,0,2,83830000.0,princetonCerber
8,0.02,1,0,1,189000000.0,paduaCryptoWall
12,0.0017903645833333,2,2,1,80000000.0,princetonCerber
18,0.13095069617344,67,0,2,68000000.0,white
0,0.5,1,0,2,80000000.0,princetonCerber
0,0.5,1,0,2,282000000.0,white
10,0.03125,1,0,2,4454000000.0,white
8,0.0625,1,0,2,4172000000.0,white
4,0.25,1,0,1,50000000.0,princetonLocky
0,1.0,1,0,2,120000000.0,montrealCryptXXX
144,0.0139108600298113,4669,0,2,80000000.0,princetonCerber
0,0.5,1,0,2,310938996.0,montrealCryptoLocker
66,0.0407583071818491,7,7,2,2400000000.0,paduaCryptoWall
0,1.5,2,0,2,168764910000.0,montrealCryptoLocker
10,0.125,1,0,1,500000000.0,paduaCryptoWall
6,0.25,1,0,2,61000000.0,white
4,0.125,1,0,2,3057000000.0,white
6,0.25,1,0,2,4737000000.0,white
2,1.0,1,0,1,51978920.0,paduaCryptoWall
0,0.5,1,0,2,88340003.0,paduaCryptoWall
0,0.5,1,0,1,1200000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
144,0.487830725797794,8547,4129,1,100000000.0,princetonLocky
0,0.5,1,0,2,25594000000.0,white
26,0.000244140625,1,0,2,3678000000.0,white
18,0.00390625,1,0,2,659000000.0,white
4,0.125,1,0,2,4061000000.0,white
0,0.5,1,0,2,78020000.0,princetonCerber
2,0.5,1,0,1,222000000.0,paduaCryptoWall
14,0.0169270833333333,4,0,2,120000000.0,montrealCryptXXX
20,0.125757461939103,20,5,1,817000000.0,white
0,0.5,1,0,2,869000000.0,white
144,0.0381496727726457,757,0,2,120000000.0,montrealCryptXXX
144,0.136606244204716,3319,1,2,416000000.0,paduaCryptoWall
6,0.5,1,0,1,102000000.0,white
2,0.5,1,0,2,50000000.0,princetonLocky
6,1.0,1,0,1,50000000.0,montrealCryptoLocker
144,0.521394127941286,3900,0,1,400000000.0,princetonLocky
2,0.5,2,0,1,41000000.0,white
0,1.0,1,0,2,637000000.0,montrealCryptoLocker
0,0.5,1,0,1,25000000000.0,paduaCryptoWall
144,1.11138397815789,4044,0,1,300000000.0,princetonLocky
2,0.5,1,0,2,50000000.0,princetonLocky
8,0.046875,2,0,1,33749324.0,paduaCryptoWall
0,0.5,1,0,1,2210000000.0,white
14,0.00390625,1,0,2,554000000.0,white
48,0.75,6,0,2,390000000.0,white
76,0.008056640625,2,0,2,165960000.0,princetonCerber
0,0.0625,1,0,1,100000000.0,paduaCryptoWall
44,0.0001220703125,1,0,2,200000000.0,princetonCerber
0,1.0,1,0,1,4900000000.0,paduaCryptoWall
144,0.0859379406215268,1412,0,1,124400000.0,paduaCryptoWall
22,0.500015024038462,2,0,2,156150509000.0,montrealCryptoLocker
116,0.574796796085859,18,0,2,805000000.0,white
0,1.0,1,0,2,215000000.0,paduaCryptoWall
2,1.0,1,0,1,30000000.0,white
38,1.0,1,0,2,31045000000.0,white
0,1.0,1,0,1,100000000.0,white
38,1.0,1,0,2,29535000000.0,white
14,1.0,1,0,2,4918000000.0,white
0,0.5,1,0,2,50000000.0,princetonLocky
0,0.5,1,0,2,923000000.0,white
112,1.65268197333128,1494,1,3,950100000.0,montrealCryptoLocker
0,1.0,1,0,1,50000000.0,paduaCryptoWall
0,1.0,1,0,2,40000000.0,princetonCerber
144,0.598772727238429,3457,0,1,100000000.0,princetonLocky
14,0.8,3,0,4,149253000.0,montrealCryptoLocker
50,0.0001220703125,1,0,2,50000000.0,princetonCerber
20,1.0,1,0,2,30290000000.0,white
0,1.0,1,0,2,500000000.0,paduaCryptoWall
6,0.125,1,0,1,1041000000.0,white
12,0.25,1,0,1,360000000.0,paduaCryptoWall
6,0.0625,1,0,2,343000000.0,white
18,0.0009765625,1,0,2,439000000.0,white
6,0.25,1,0,2,4812000000.0,white
2,0.25,1,0,2,300000000.0,white
2,0.5,2,0,2,325239714.0,paduaCryptoWall
20,0.00048828125,1,0,2,2102000000.0,white
14,0.0078125,1,0,1,4146000000.0,white
46,1.9073486328125e-06,1,0,2,670000000.0,white
12,0.5,1,0,2,4754000000.0,white
42,0.517743765552089,22,0,4,149882911.0,montrealCryptoLocker
12,0.125,1,0,1,4568000000.0,white
4,0.5,1,0,1,50000000.0,white
2,0.5,1,0,1,300000000.0,paduaCryptoWall
0,0.5,1,0,2,1000000000.0,montrealCryptoLocker
8,0.25,1,0,2,4772000000.0,white
10,0.03125,1,0,2,1743000000.0,white
4,0.25,1,0,2,1579000000.0,white
68,1.0,1,0,2,10516000000.0,white
2,0.25,1,0,2,4826000000.0,white
12,0.125,1,0,2,110230000.0,princetonCerber
144,0.0291951131862222,746,0,1,100000890.0,princetonLocky
14,0.025,1,0,1,30000000.0,paduaCryptoWall
14,0.0078125,1,0,2,3754000000.0,white
14,0.0116071428571429,1,1,2,80000000.0,princetonCerber
16,0.833333333333333,3,0,2,50000000.0,white
106,0.81640625,5,0,2,48000000.0,white
144,0.0004554140106288,923,0,1,208000000.0,paduaCryptoWall
26,0.0002034505208333,4,0,1,700000000.0,white
14,0.503472222222222,2,0,2,534355000.0,paduaCryptoWall
8,0.5,1,0,2,4766000000.0,white
2,0.0833333333333333,1,0,1,30015000.0,paduaCryptoWall
0,1.0,1,0,2,75000000.0,princetonCerber
10,0.03125,2,0,2,46000000.0,white
144,0.0017376325013386,5140,3192,2,40642019.0,montrealDMALocker
2,0.25,1,0,2,4242000000.0,white
4,0.0625,1,0,2,75000000.0,princetonCerber
24,0.00390625,1,0,1,36853921.0,montrealCryptoLocker
52,1.0,1,0,2,22670000000.0,white
0,0.5,1,0,1,61258279.0,montrealNoobCrypt
0,1.0,1,0,1,3869000000.0,white
2,0.5,1,0,1,120000000.0,montrealCryptXXX
144,0.116780452744889,840,0,1,100000890.0,princetonLocky
0,0.125,1,0,2,120000000.0,montrealCryptXXX
0,2.0,2,0,4,5040280000.0,paduaCryptoWall
8,0.03125,1,0,2,90000000.0,princetonCerber
144,0.0296512326530093,1070,0,2,100000000.0,princetonCerber
144,0.088194967979934,148,0,2,231088564.0,montrealNoobCrypt
2,0.5,1,0,1,276000340.0,paduaCryptoWall
16,0.0651041666666667,3,0,2,1082663593.0,paduaCryptoWall
144,0.0098603323616234,1449,1,6,1077243279.0,montrealCryptoLocker
144,0.521208529876372,2095,2093,1,49269993.0,paduaCryptoWall
0,1.0,1,0,2,4977000000.0,white
42,1.0,1,0,2,5381000000.0,white
6,0.0625,1,0,2,4299000000.0,white
38,1.0,1,0,2,19763000000.0,white
10,0.5,1,0,1,4835000000.0,white
14,0.25,1,0,2,4788000000.0,white
64,1.0,1,0,2,6941000000.0,white
6,0.25,1,0,2,4860000000.0,white
2,1.0,1,0,2,4984000000.0,white
0,0.5,1,0,2,200000000.0,white
4,0.375,1,1,2,8000000000.0,white
14,0.015625,1,0,2,4337000000.0,white
0,1.0,1,0,2,550000000.0,montrealCryptoLocker
6,0.25,1,0,2,4608000000.0,white
72,1.0,1,0,2,32460000000.0,white
26,0.033203125,2,0,2,222000000.0,white
2,1.0,3,0,1,110327000000.0,white
144,0.263318931035482,1443,922,2,2000000000.0,paduaCryptoWall
0,1.0,1,0,2,33750000000.0,white
12,0.25,1,0,2,4692000000.0,white
0,0.5,1,0,2,125040000.0,princetonCerber
24,0.03125,1,0,1,357681140.0,paduaCryptoWall
86,0.000244140625,1,0,2,99000000.0,princetonCerber
2,1.0,4,0,2,200000000.0,montrealCryptoLocker
22,0.00048828125,1,0,2,1886000000.0,white
46,1.0,1,0,2,32330000000.0,white
0,0.5,1,0,1,72990000.0,montrealNoobCrypt
144,0.232160776645565,3191,0,2,50000000.0,montrealCryptConsole
74,1.20834774472233,22,0,2,208842672.0,paduaCryptoWall
0,0.5,1,0,1,172000000.0,white
0,0.5,1,0,1,12862000000.0,white
2,1.0,1,0,2,4990000000.0,white
8,0.5,1,1,2,2298000000.0,white
6,1.0,1,0,2,4970000000.0,white
14,0.015625,1,0,1,310000000.0,white
0,0.5,1,0,1,200000000.0,white
2,0.25,1,0,1,5112000000.0,white
10,0.0052083333333333,1,0,2,74026998.0,montrealCryptoLocker
12,0.0104166666666667,1,0,2,35323000.0,montrealCryptoLocker
2,0.5,1,0,2,58990000.0,montrealCryptoLocker
44,0.00048828125,1,0,2,101000000.0,white
2,0.25,1,0,2,1900000000.0,white
0,0.166666666666667,1,0,1,200000000.0,princetonLocky
74,0.0013021032015482,3,0,1,400000000.0,montrealDMALocker
2,0.25,1,0,2,75000000.0,princetonCerber
22,0.0009765625,1,0,1,306000000.0,white
38,3.814697265625e-06,1,0,2,389000000.0,white
4,1.0,1,0,2,4719000000.0,white
0,1.0,1,0,2,500000000.0,white
2,0.25,1,0,2,83790000.0,princetonCerber
0,0.5,1,0,1,39000000000.0,white
0,1.0,1,0,1,135469900.0,paduaCryptoWall
2,0.25,1,0,2,4861000000.0,white
144,1.1927397258567,1199,502,2,600000000.0,paduaCryptoWall
8,0.5,1,0,2,4832000000.0,white
